16438,-5863597
8447,-13949652
16568,-3491201
8395,-5538907
49175,-10132123
12415,-7236540
20707,-8224135
49158,-1
12321,-9343899
24827,-2791536
32834,-7307162
20675,-6195884
49284,-1
16570,-12572397
49338,-12572397
4151,-1
124,-8364229
49248,-8232913
16385,-4737095
20608,-2568039
185,-6064814
49203,-2449842
32978,-7966024
40966,-1
16577,-10072010
49186,-9343899
12538,-13230302
70,-8553091
39,-1
43,-6250336
16455,-5987164
28831,-12965341
20498,-10526881
28807,-3491201
45182,-6064814
4200,-1
12393,-1
72,-5863597
213,-8044519
8437,-9491552
57493,-5664371
245,-9491552
4192,-8232913
45216,-13481039
20481,-8158333
37061,-12506346
53374,-12572397
12316,-7570325
12446,-10132123
28817,-12500928
28867,-6195884
53391,-5863597
12,-2567780
16515,-1
53408,-10125774
53399,-7899038
49303,-7899038
61591,-7899038
57495,-7899038
8360,-12757172
45207,-7899038
41111,-7899038
28682,-2529255
37058,-3423857
32778,-2529255
36874,-2529255
45100,-8684677
45073,-11123687
149,-6581360
4281,-6064814
37049,-6064814
16419,-474331
4186,-10941248
110,-9542808
8282,-10941248
12437,-6581360
16437,-5863597
143,-5863597
16544,-1776590
4165,-8816522
171,-1578262
49169,-10006222
8425,-7266273
12508,-1151477
227,-8224135
32802,-8030369
20700,-1151477
16484,-4706771
12387,-7443629
20634,-12763843
32837,-8816522
12523,-4072239
16582,-2308402
40987,-6457514
53407,-11775190
36919,-1
37007,-5863597
61451,-2529255
4290,-3423857
53259,-2529255
57355,-2529255
45067,-2529255
49163,-2529255
32845,-8553091
4260,-12572397
61627,-5284044
40971,-2529255
57399,-1
135,-3491201
20549,-8816522
36963,-7443629
24726,-6582648
12405,-9082013
4233,-4550798
16,-9276814
57370,-5863597
8328,-6064814
20640,-8467688
45193,-4682126
16567,-9547215
12374,-3375593
16635,-937707
56,-8221296
154,-12763843
4293,-12506346
113,-13822438
32823,-1
242,-12038317
53398,-5664371
40995,-8967766
32806,-1
52,-14734024
12445,-8295594
8323,-1
8245,-5863597
20485,-12572397
41170,-7834444
8442,-13230302
20579,-7443629
16615,-9616347
20676,-6728141
20691,-7953259
16448,-7772108
32868,-4706771
41041,-1
45137,-1
41097,-4682126
49233,-1
53329,-1
57425,-1
66,-7307163
61521,-1
20594,-13822438
49181,-9343899
134,-9547215
16559,-1
20605,-12572397
41054,-6254965
8419,-8224135
12515,-8224135
41003,-5863597
16547,-5284044
36959,-11763815
45307,-13750125
1,-8553091
8390,-2308402
24642,-7307162
8355,-5284044
32900,-1
24759,-9547215
12530,-12038317
53282,-9343899
20713,-7266273
16551,-3815995
8427,-4072239
12311,-10132123
67,-8684677
86,-3375593
4131,-1085422
167,-3815995
28806,-9547215
161,-10197916
36990,-9547215
53266,-10526881
41178,-10265252
8269,-8553091
24611,-1210200
45079,-10132123
26,-5863597
49336,-3491201
58,-8300747
4216,-6641535
28780,-7842489
8300,-7842489
16520,-6064814
41110,-5993338
24760,-3491201
12483,-6195884
8412,-1151477
36915,-2449842
107,-5863597
41105,-12500928
24762,-12572397
49335,-9547215
8285,-7041396
16607,-409569
88,-11189964
28741,-8816522
32864,-8232913
211,-8019566
57511,-3815995
12521,-7266273
4343,-9148848
20731,-10441960
45308,-12039256
38,-1
57444,-4706771
36995,-1
36899,-15432050
16636,-1653194
16587,-5538907
8326,-9547215
4324,-15368565
8220,-7570325
12331,-8684677
40986,-5863597
12364,-1
41117,-6919337
8278,-3375593
4122,-5863597
41154,-3423857
20531,-2449842
16538,-12763843
16461,-8553091
28781,-8816263
20705,-1343327
173,-15592942
4173,-8553091
45214,-10132123
49221,-8816522
4166,-8553091
61509,-8816522
8414,-13325610
20523,-8816263
97,-8553091
4264,-10314097
0,0
8298,-9145228
44,-6250336
41157,-12506346
57529,-6064814
37075,-7952233
20732,-8537558
41120,-8503631
4318,-13325610
33,-10132123
20678,-2308402
16554,-5995758
153,-8169645
170,-5797104
32938,-5995758
57,-9839144
36881,-13755124
28808,-6064814
37115,-15369332
8195,-11060195
37,-1
57503,-7389905
225,-1343327
4168,-5863597
61483,-1250846
4108,-6269405
8261,-8816522
180,-5876707
4195,-7443629
4346,-13230302
24736,-1016156
187,-5284044
4351,-14081238
6,-1
8306,-13822438
32917,-5993338
20625,-12500928
4341,-9491552
20551,-5987164
95,-1
179,-5876707
28743,-5987164
36882,-10526881
24740,-12572397
32913,-12500928
12406,-12829636
28777,-1
8310,-12829636
4214,-12829636
118,-12829636
16401,-10006222
53277,-9343899
16509,-5284044
22,-15057523
61571,-1
32962,-3423857
220,-1151477
158,-10132123
16444,-8958417
12348,-8958417
20711,-9616347
8252,-8958417
4156,-8958417
60,-8958417
8209,-4610439
37024,-11829608
28732,-11786226
28778,-9145228
8415,-409569
24636,-8958417
20540,-8958417
4338,-12038317
49170,-10197916
16580,-6728141
235,-4072239
250,-13230302
57504,-6802894
4331,-4072239
36890,-5863597
4256,-2654670
10,-2529255
4106,-2529255
8202,-2529255
12298,-2529255
16394,-2529255
20490,-2529255
24586,-2529255
247,-9148848
28822,-6582648
53292,-8816263
133,-11478667
182,-5876707
8439,-9148848
37021,-6919337
53254,-1
109,-8816263
16428,-7842489
49301,-5664371
12452,-12572397
45107,-2449842
8292,-4706771
16617,-7266273
51,-2449842
53355,-5863597
61536,-8232913
37014,-5993338
32794,-5863597
16512,-2568039
16478,-6254965
160,-131587
36897,-10066330
12511,-409569
4134,-1
