16438,-6127025
8447,-12306107
16568,-4084104
8395,-5669463
49175,-9540243
12415,-8026306
20707,-8618893
49158,-1
12321,-9541536
24827,-2792050
32834,-8095906
20675,-6524849
49284,-1
16570,-12506861
49338,-12506861
4151,-1
124,-7445188
49248,-8625352
16385,-4144702
20608,-2700395
185,-6327471
49203,-2847180
32978,-8556635
40966,-1
16577,-10335439
49186,-9541536
12538,-12378592
70,-8553091
39,-1
43,-6316129
16455,-3947838
28831,-13030877
20498,-8487298
28807,-4084104
45182,-6327471
4200,-1
12393,-1
72,-6127025
213,-7520738
8437,-9621352
57493,-5268844
245,-9621352
4192,-8625352
45216,-13481039
20481,-8091260
37061,-11980521
53374,-12506861
12316,-8689574
12446,-9540243
28817,-12171706
28867,-6524849
53391,-6127025
12,-2106972
16515,-1
53408,-10125774
53399,-8227746
49303,-8227746
61591,-8227746
57495,-8227746
8360,-13607601
45207,-8227746
41111,-8227746
28682,-2594790
37058,-3095920
32778,-2594790
36874,-2594790
45100,-8487298
45073,-11189223
149,-6186089
4281,-6327471
37049,-6327471
16419,-473817
4186,-10941248
110,-9477531
8282,-10941248
12437,-6186089
16437,-6127025
143,-6127025
16544,-1776590
4165,-8553606
171,-1446676
49169,-10269393
8425,-7594210
12508,-1414648
227,-8618893
32802,-8096676
20700,-1414648
16484,-3658195
12387,-6983855
20634,-12698304
32837,-8553606
12523,-4401974
16582,-3291975
40987,-6656694
53407,-11775190
36919,-1
37007,-6127025
61451,-2594790
4290,-3095920
53259,-2594790
57355,-2594790
45067,-2594790
49163,-2594790
32845,-8553091
4260,-12506861
61627,-5809358
40971,-2594790
57399,-1
135,-4084104
20549,-8553606
36963,-6983855
24726,-6122355
12405,-9017247
4233,-5142418
16,-9276814
57370,-6127025
8328,-6327471
20640,-8467688
45193,-5339539
16567,-9678544
12374,-3900648
16635,-1003755
56,-8483953
154,-12698304
4293,-11980521
113,-13887974
32823,-1
242,-11314595
53398,-5268844
40995,-8836436
32806,-1
52,-14406082
12445,-9218230
8323,-1
8245,-6127025
20485,-12506861
41170,-8556630
8442,-12378592
20579,-6983855
16615,-9813469
20676,-6137031
20691,-8150637
16448,-7310781
32868,-3658195
41041,-1
45137,-1
41097,-5339539
49233,-1
53329,-1
57425,-1
66,-8424611
61521,-1
20594,-13887974
49181,-9541536
134,-9678544
16559,-1
20605,-12506861
41054,-5663343
8419,-8618893
12515,-8618893
41003,-6127025
16547,-5809358
36959,-11763815
45307,-13881713
1,-8553091
8390,-3291975
24642,-8095906
8355,-5809358
32900,-1
24759,-9678544
12530,-11314595
53282,-9541536
20713,-7594210
16551,-3487030
8427,-4401974
12311,-9540243
67,-8487298
86,-3900648
4131,-1018349
167,-3487030
28806,-9678544
161,-6974316
36990,-9678544
53266,-8487298
41178,-10329502
8269,-8553091
24611,-1208916
45079,-9540243
26,-6127025
49336,-4084104
58,-8959702
4216,-6641282
28780,-6921901
8300,-6921901
16520,-6327471
41110,-5598067
24760,-4084104
12483,-6524849
8412,-1414648
36915,-2847180
107,-6127025
41105,-12237499
24762,-12506861
49335,-9678544
8285,-6580589
16607,-476131
88,-11452878
28741,-8553606
32864,-8625352
211,-8282992
57511,-3487030
12521,-7594210
4343,-8951211
20731,-10573800
45308,-12170842
38,-1
57444,-3658195
36995,-1
36899,-15365743
16636,-1521866
16587,-5669463
8326,-9678544
4324,-15435385
8220,-8689574
12331,-8487298
40986,-6127025
12364,-1
41117,-7383222
8278,-3900648
4122,-6127025
41154,-3095920
20531,-2847180
16538,-12698304
16461,-8553091
28781,-8750726
20705,-1672803
173,-15724785
4173,-8553091
45214,-9540243
49221,-8553606
4166,-8553091
61509,-8553606
8414,-13524012
20523,-8750726
97,-8553091
4264,-10245218
0,0
8298,-9145228
44,-6316129
41157,-11980521
57529,-6327471
37075,-8084074
20732,-8536791
41120,-8503631
4318,-13524012
33,-10395552
20678,-3291975
16554,-5864433
153,-9093058
170,-5600248
32938,-5864433
57,-10425373
36881,-13755891
28808,-6327471
37115,-15370360
8195,-10797288
37,-1
57503,-7389906
225,-1672803
4168,-6127025
61483,-1317410
4108,-5482207
8261,-8553606
180,-3576282
4195,-6983855
4346,-12378592
24736,-950620
187,-5809358
4351,-12240570
6,-1
8306,-13887974
32917,-5598067
20625,-12171706
4341,-9621352
20551,-3947838
95,-1
179,-3576282
28743,-3947838
36882,-8487298
24740,-12506861
32913,-12237499
12406,-12961475
28777,-1
8310,-12961475
4214,-12961475
118,-12961475
16401,-10269393
53277,-9541536
16509,-5809358
22,-14793844
61571,-1
32962,-3095920
220,-1414648
158,-9540243
16444,-9286867
12348,-9286867
20711,-9813469
8252,-9286867
4156,-9286867
60,-9286867
8209,-4413061
37024,-11829608
28732,-11785970
28778,-9145228
8415,-476131
24636,-9286867
20540,-9286867
4338,-11314595
49170,-7303024
16580,-6137031
235,-4401974
250,-12378592
57504,-6802894
4331,-4401974
36890,-6127025
4256,-2654670
10,-2594790
4106,-2594790
8202,-2594790
12298,-2594790
16394,-2594790
20490,-2594790
24586,-2594790
247,-8951211
28822,-6122355
53292,-8750726
133,-12069023
182,-3576282
8439,-8951211
37021,-7383222
53254,-1
109,-8750726
16428,-6921901
49301,-5268844
12452,-12506861
45107,-2847180
8292,-3658195
16617,-7594210
51,-2847180
53355,-6127025
61536,-8625352
37014,-5598067
32794,-6127025
16512,-2700395
16478,-5663343
160,-65794
36897,-10395295
12511,-476131
4134,-1
4099,-8956613
4191,-2588877
28789,-9017247
49370,-10329502
24671,-884827
12459,-12931111
147,-866242
16516,-1
8339,-866242
4243,-866242
16531,-866242
12435,-866242
24723,-866242
20627,-866242
32915,-866242
12475,-5809358
4328,-11574241
28819,-866242
37011,-866242
8351,-6989716
32984,-1711665
190,-6327471
216,-3027277
16600,-1711665
8287,-5092136
53344,-8625352
4253,-9218230
16460,-1
53433,-6327471
20630,-6122355
20534,-6127025
20588,-6921901
16389,-5809358
25,-10995160
20666,-12506861
230,-13947508
28771,-6983855
74,-8034200
24668,-3299436
20572,-3299436
32949,-3576282
16476,-3299436
12380,-3299436
8284,-3299436
16519,-4084104
20541,-9540243
4188,-3299436
92,-1588044
20584,-1
20514,-9541536
53458,-8556630
45162,-9145228
24770,-3095920
100,-3560840
12394,-9145228
41053,-6580589
16611,-8618893
198,-3291975
20546,-8424611
4203,-6127025
4347,-2072320
28852,-6074083
32875,-6127025
8223,-1
8297,-1
28924,-11775660
45241,-6327471
8342,-6186089
61623,-9678544
20577,-8948105
16518,-9678544
20710,-13947508
4210,-13887974
251,-3156522
12520,-11574241
49339,-5809358
49185,-9541536
12455,-3487030
8221,-9541536
41103,-6127025
41004,-6127025
41145,-6327471
16548,-12506861
28832,-11842741
24594,-8224382
61546,-9145228
4320,-10245097
49306,-12698304
37031,-3487030
4101,-9678544
4115,-5590202
8301,-8750726
162,-7055299
37009,-12237499
53,-6127025
226,-13157826
4348,-1866977
4202,-9145228
45213,-7383222
12518,-13947508
98,-8750726
157,-9218230
32939,-7434618
8259,-8487298
35,-1446676
4254,-10395552
45062,-1
45090,-9541536
